molecule_chembl_id,bioactivity_class,pIC50,canonical_smiles,MW,LogP,NumHDonors,NumHAcceptors
CHEMBL4242999,active,6.897909474488163,NC(=O)c1cnc2[nH]ccc2c1NC1C2CC3CC1CC(O)(C3)C2,326.40000000000015,2.0133,4.0,4.0
CHEMBL3918308,active,8.522878745280337,BrC[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1,334.2210000000002,3.274300000000001,1.0,3.0
CHEMBL3942304,active,7.1487416512809245,Brc1cc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)sc1Br,496.23200000000014,4.5717000000000025,1.0,5.0
CHEMBL3927649,active,8.214670164989233,Brc1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,411.30700000000013,3.747700000000002,1.0,4.0
CHEMBL3979340,active,8.55284196865778,Brc1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)o1,401.26800000000014,3.340700000000002,1.0,5.0
CHEMBL3967749,active,8.337242168318426,Brc1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)s1,417.3360000000001,3.8092000000000024,1.0,5.0
CHEMBL3896566,active,8.0,Brc1csc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)c1,417.3360000000001,3.8092000000000024,1.0,5.0
CHEMBL5995230,active,7.1487416512809245,Brc1nc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)sc1Br,497.22000000000014,3.966700000000003,1.0,6.0
CHEMBL3931093,active,8.638272163982407,Brc1ncc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)s1,418.3240000000001,3.204200000000002,1.0,6.0
CHEMBL5922165,active,6.187086643357144,C#CCC1(n2cc(-c3c(C)n[nH]c3C)cn2)CN(c2cnc(C(=O)NC(C)C)cn2)C1,418.50500000000017,2.0570399999999998,2.0,6.0
CHEMBL5997105,active,6.187086643357144,C#CCC1(n2cc(-c3c(C)n[nH]c3C)cn2)CN(c2cnc(C(=O)N[C@@H](C)C(F)(F)F)cn2)C1,472.47500000000014,2.5994400000000004,2.0,6.0
CHEMBL5935962,active,6.0,C#CCC1(n2cc(-c3c[nH]nc3C)c(CO)n2)CN(c2cc(F)c(C(=O)N[C@@H](C)C(F)(F)F)cc2F)C1,522.4780000000001,3.2715200000000015,3.0,5.0
CHEMBL5803626,active,6.0,C#CCC1(n2cc(-c3c[nH]nc3CC)cn2)CN(c2cnc(C(=O)N[C@@H](C)C(F)(F)F)cn2)C1,472.4750000000001,2.545000000000001,2.0,6.0
CHEMBL5826147,active,6.0,C#CCC1(n2cc(-c3c[nH]nc3CO)cn2)CN(c2cc(F)c(C(=O)N[C@@H](C)C(F)(F)F)cc2F)C1,508.45100000000014,2.9631000000000016,3.0,5.0
CHEMBL5427854,active,8.244125144327509,C#CCC1(n2cc(-c3ncnc4[nH]ccc34)cn2)CN(S(=O)(=O)CC)C1,370.43800000000016,1.2053,1.0,5.0
CHEMBL4106784,active,6.812479279163537,C#CCCOC(=O)N1CC[C@@H](n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)[C@H](C#N)C1,424.4360000000001,2.4111800000000008,2.0,6.0
CHEMBL3942396,active,9.259637310505756,C#CCN(C1CCOC1)[C@@H]1CCN(c2ncnc3[nH]ccc23)C1,311.389,1.2606999999999995,1.0,5.0
CHEMBL3930290,active,10.259637310505756,C#CCN(c1c(F)cc(C#N)cc1F)[C@@H]1CCN(c2ncnc3[nH]ccc23)C1,378.3860000000001,2.8262800000000006,1.0,5.0
CHEMBL3905748,active,10.259637310505756,C#CCN(c1ccc(C#N)cc1)[C@@H]1CCN(c2ncnc3[nH]ccc23)C1,342.40600000000006,2.5480800000000006,1.0,5.0
CHEMBL3964413,active,9.259637310505756,C#CCN(c1ccc(C#N)cc1F)[C@@H]1CCN(c2ncnc3[nH]ccc23)C1,360.396,2.6871800000000006,1.0,5.0
CHEMBL3959909,active,10.259637310505756,C#CCN(c1ccc(C#N)cn1)[C@@H]1CCN(c2ncnc3[nH]ccc23)C1,343.39400000000006,1.94308,1.0,6.0
CHEMBL3943618,active,9.259637310505756,C#CCN(c1ccc(S(C)(=O)=O)cn1)[C@@H]1CCN(c2ncnc3[nH]ccc23)C1,396.47600000000006,1.4748999999999992,1.0,7.0
CHEMBL4795467,active,6.4179366370882915,C#CCN1CCc2cc(Nc3ncc(C)c(-c4cnn(C(C)C)c4)n3)ccc2C1,386.5030000000001,3.9643200000000034,1.0,5.0
CHEMBL3959556,active,7.356547323513812,C#CCNC[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1,308.3890000000002,2.1022,2.0,4.0
CHEMBL3314276,inactive,4.844663962534939,C#Cc1ccc(-c2nc(-c3ccc(F)cc3)c(-c3cc[nH]c(=O)c3)[nH]2)cc1,355.372,4.219400000000003,2.0,2.0
CHEMBL3314286,inactive,4.0,C#Cc1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccnc(SC)n3)[nH]2)cc1,386.45500000000004,5.043000000000003,1.0,4.0
CHEMBL5812586,active,7.512861624522813,C#Cc1ccc(C(=O)c2ccc(-c3nc4cnc5[nH]ccc5c4n3[C@H]3CC[C@H](CC#N)CC3)cc2)cc1,483.57500000000033,6.436880000000005,1.0,4.0
CHEMBL5975969,active,7.092051478387727,C#Cc1ccc(C(=O)c2ccc(CCc3nc4cnc5[nH]ccc5c4n3[C@H]3CC[C@H](CC#N)CC3)cc2)cc1,511.6290000000003,6.555080000000006,1.0,4.0
CHEMBL5837958,active,7.7121982700697735,C#Cc1ccc(C(=O)c2ccc(COCc3nc4cnc5[nH]ccc5c4n3[C@H]3CC[C@H](CC#N)CC3)cc2)cc1,527.6280000000004,6.486680000000006,1.0,5.0
CHEMBL5990685,active,7.804100347590766,C#Cc1ccc(C(=O)c2ccc(OCc3nc4cnc5[nH]ccc5c4n3[C@H]3CC[C@H](CC#N)CC3)cc2)cc1,513.6010000000003,6.348880000000005,1.0,5.0
CHEMBL3960416,active,10.259637310505756,C#Cc1ccc(N(C)[C@@H]2CCN(c3ncnc4[nH]ccc34)C2)nc1,318.38400000000007,2.0492999999999997,1.0,5.0
CHEMBL553,inactive,4.698970004336019,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,393.4430000000002,3.405100000000002,1.0,7.0
CHEMBL3314272,inactive,4.0,C#Cc1ccn2c(-c3ccnc(SC)n3)c(-c3ccc(F)cc3)nc2n1,361.40500000000003,3.6956000000000024,0.0,5.0
CHEMBL4786783,active,6.657577319177793,C#Cc1nc(Nc2cccc(CC(N)=O)c2)nc2[nH]cnc12,292.302,1.1056000000000001,3.0,5.0
CHEMBL3905358,active,6.6020599913279625,C(=C/c1ccco1)\CN1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,348.4100000000001,3.091400000000001,1.0,5.0
CHEMBL3648437,inactive,5.0,C/C(Nc1cccc(-c2cnc3ccccc3n2)c1)=C1/CCOC1=O,331.37500000000017,3.9296000000000015,1.0,5.0
CHEMBL228043,inactive,3.3010299956639813,C/C(O)=C(\C#N)C(=O)Nc1cc(Br)ccc1Br,360.005,3.505680000000001,2.0,3.0
CHEMBL3936839,active,7.1938200260161125,C/C=C/C(=O)N1CCC(CC#N)(n2cc(C(N)=O)c(Nc3ccccc3)n2)CC1,392.46300000000014,2.533080000000001,2.0,5.0
CHEMBL4095629,inactive,5.0,C/C=C/C(=O)N1CCC[C@@H](Nc2ncnc3[nH]ccc23)C1,285.3510000000001,1.9369,2.0,4.0
CHEMBL6043784,active,6.221848749616356,C/C=C/C(=O)NC1CCC=C(c2ncnc3[nH]cc(-c4ccccc4)c23)C1,358.4450000000001,4.253100000000003,2.0,3.0
CHEMBL4758931,active,6.052566278112949,C/C=C/C(=O)NCC(=O)Nc1cccc(-c2cc(Nc3cnn(CCOC)c3)ncn2)c1,435.4880000000002,2.3609,3.0,7.0
CHEMBL3650989,active,6.316052869248487,C/C=C/C(=O)Nc1cccc(-c2ncnc3[nH]cc(C(=O)OCC)c23)c1,350.37800000000016,3.316200000000001,2.0,5.0
CHEMBL5794773,active,8.698970004336019,C/C=C/CCNc1nc(Nc2cnn(C(C)(C)C)c2)ncc1C(N)=O,343.4350000000001,2.6487,3.0,6.0
CHEMBL5863730,active,8.679853713888946,C/C=C/c1ccccc1Nc1nc(Nc2cnn(C)c2)ncc1C(N)=O,349.3980000000001,2.829299999999999,3.0,6.0
CHEMBL5878245,active,6.779891911959945,C1=C(c2ncnc3[nH]ccc23)CCCC1,199.25699999999995,2.915300000000001,1.0,2.0
CHEMBL1944701,active,7.045757490560675,C1=C/CN(C2CC2)Cc2cccc(c2)Nc2nccc(n2)-c2cccc(c2)OCC/1,398.5100000000002,5.190300000000005,1.0,5.0
CHEMBL1947162,active,6.823908740944319,C1=C/CNCc2cccc(c2)Nc2nccc(n2)-c2cccc(c2)OCC/1,358.44500000000016,4.315500000000003,2.0,5.0
CHEMBL2035181,active,6.958607314841775,C1=C/COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2cc(co2)COC/1,462.5500000000002,4.557800000000004,1.0,8.0
CHEMBL2035185,active,7.337242168318426,C1=C/COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2ccc(o2)COC/1,462.5500000000002,4.557800000000004,1.0,8.0
CHEMBL2035183,active,8.136677139879543,C1=C/COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2ccc(s2)COC/1,478.61800000000017,5.026300000000004,1.0,8.0
CHEMBL2035052,active,7.7447274948966935,C1=C/COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2ccnc(c2)OCC/1,473.57700000000017,4.612100000000003,1.0,8.0
CHEMBL2035051,active,6.5376020021010435,C1=C/COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2cncc(c2)COC/1,473.57700000000017,4.3598000000000035,1.0,8.0
CHEMBL2035186,active,7.173925197299173,C1=C/COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2coc(c2)COC/1,462.5500000000002,4.557800000000004,1.0,8.0
CHEMBL2035184,active,7.769551078621726,C1=C/COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2csc(c2)COC/1,478.61800000000017,5.026300000000004,1.0,8.0
CHEMBL2035048,active,6.657577319177793,C1=C/COCc2ccc(o2)-c2ccnc(n2)Nc2cccc(c2)COC/1,349.39000000000016,4.0832000000000015,1.0,6.0
CHEMBL2035046,active,6.031517051446065,C1=C/COCc2cncc(c2)-c2ccnc(n2)Nc2cccc(c2)COC/1,360.41700000000014,3.885200000000002,1.0,6.0
CHEMBL4228766,active,7.337242168318426,C1=C/COc2ccc(o2)-c2ccnc(n2)Nc2ccc(OCCN3CCCC3)c(c2)COC/1,448.5230000000004,4.420000000000003,1.0,8.0
CHEMBL2035049,active,7.200659450546418,C1=C/Cn2ccc3ccc(cc32)-c2ccnc(n2)Nc2ccc(OCCN3CCCC3)c(c2)COC/1,481.6000000000005,5.402900000000005,1.0,6.0
CHEMBL2035043,active,6.823908740944319,C1=C/Cn2ccc3ccc(cc32)-c2ccnc(n2)Nc2cccc(c2)COC/1,368.44000000000017,4.928300000000005,1.0,4.0
CHEMBL2181322,active,7.080921907623926,C1=CCOCc2cc(ccc2N2CCNCC2)Nc2nccc(n2)-c2cccc(c2)COC1,443.5510000000002,3.8998000000000026,2.0,7.0
CHEMBL2181321,active,7.221848749616356,C1=CCOCc2cc(ccc2N2CCOCC2)Nc2nccc(n2)-c2cccc(c2)COC1,444.5350000000002,4.326800000000003,1.0,7.0
CHEMBL2181331,active,7.823908740944319,C1=CCOCc2cc(ccc2OCCN2CCCCC2)Nc2nccc(n2)-c2cccc(c2)COC1,486.6160000000002,5.354900000000005,1.0,7.0
CHEMBL2181083,active,7.318758762624412,C1=CCOCc2cccc(c2)-c2ccnc(n2)Nc2cc(cc(OCCN3CCCC3)c2)COC1,472.58900000000045,4.964800000000003,1.0,7.0
CHEMBL2181084,active,7.017728766960431,C1=CCOCc2cccc(c2)-c2ccnc(n2)Nc2cc(cc(OCCN3CCOCC3)c2)COC1,488.5880000000005,4.201200000000003,1.0,8.0
CHEMBL2181316,active,6.638272163982407,C1=CCOc2cccc(c2)Nc2nccc(n2)-c2cccc(c2)OCC1,345.40200000000016,4.604700000000004,1.0,5.0
CHEMBL2035187,active,7.638272163982407,C1=N/C2=N/c3ccc(OCCN4CCCC4)c(c3)COC/C=C/COCc3cccc(c3)C(=C1)N2,472.58900000000017,4.466800000000004,1.0,7.0
CHEMBL3651017,active,6.049635145623877,C=C(Br)C(=O)Nc1cccc(-c2ncnc3[nH]cc(C(=O)OCC)c23)c1,415.24700000000024,3.6487000000000016,2.0,5.0
CHEMBL4644662,active,7.259637310505756,C=C(C#N)C(O)c1ccc(-c2cccc3nc(NC(=O)C4CC4)nn23)cc1,359.3890000000001,2.8579800000000004,2.0,5.0
CHEMBL3651055,active,6.301029995663981,C=C(C)C(=O)Nc1cccc(-c2ncnc3[nH]cc(-c4cncs4)c23)c1,361.43000000000006,4.263000000000002,2.0,5.0
CHEMBL6034182,active,8.522878745280337,C=C(C)CCCNc1nc(Nc2cnn(C(C)(C)C)c2)ncc1C(N)=O,357.46200000000016,3.0388,3.0,6.0
CHEMBL5988377,active,8.823908740944319,C=C(C)CCNc1nc(Nc2cnn(C(C)(C)C)c2)ncc1C(N)=O,343.4350000000001,2.6487,3.0,6.0
CHEMBL5811930,active,8.55284196865778,C=C(C)CNc1nc(Nc2cnn(C(C)(C)C)c2)ncc1C(N)=O,329.4080000000001,2.2586,3.0,6.0
CHEMBL5900357,active,8.698970004336019,C=C(C)CNc1nc(Nc2cnn(C3CCOCC3)c2)ncc1C(N)=O,357.4180000000001,1.8551,3.0,7.0
CHEMBL4474787,active,7.17134010346468,C=C(C)Cn1nc(C)c(-c2ncnc3[nH]ccc23)n1,254.29700000000003,2.1009199999999995,1.0,4.0
CHEMBL3907503,active,7.568636235841013,C=C1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,253.309,2.819400000000001,1.0,3.0
CHEMBL6004957,inactive,5.0,C=CC(=O)N(C)c1cc(Nc2ncc(Cl)c(NCCCNC(=O)c3ccc(C(F)(F)F)cc3)n2)ccc1F,550.9440000000003,5.412300000000003,3.0,6.0
CHEMBL4636334,active,6.372634143407267,C=CC(=O)N1CC=C(c2cccc3nc(NC(=O)C4CC4)nn23)CC1,337.3830000000002,1.8794999999999997,1.0,4.0
CHEMBL4755698,inactive,5.0,C=CC(=O)N1CCC(Cn2cc(-c3ccc4c(c3)OCO4)c3c(N)ncnc32)CC1,405.45800000000025,2.833800000000001,1.0,6.0
CHEMBL4457338,active,7.8297382846050425,C=CC(=O)N1CCC(Cn2nc(-c3cc(C(C)(C)O)n(C)n3)c3c(N)ncnc32)CC1,424.5090000000002,1.4609999999999999,2.0,7.0
CHEMBL4437684,active,6.359518563029578,C=CC(=O)N1CCC(Cn2nc(-c3cc(C)n(C)n3)c3c(N)ncnc32)CC1,380.4560000000002,1.542019999999999,1.0,6.0
CHEMBL4526982,active,6.038816290187564,C=CC(=O)N1CCC(Cn2nc(-c3cc(C=O)n(C)n3)c3c(N)ncnc32)CC1,394.4390000000002,1.0460999999999996,1.0,7.0
CHEMBL4240238,active,6.328549445787505,C=CC(=O)N1CCC(Cn2nc(-c3cnn(C)c3)c3c(N)ncnc32)CC1,366.4290000000002,1.2335999999999994,1.0,6.0
CHEMBL4248256,active,6.303294219066083,C=CC(=O)N1CCC(Cn2nc(-c3cnn(CCOC)c3)c3c(N)ncnc32)CC1,410.4820000000002,1.3429999999999995,1.0,7.0
CHEMBL4577281,active,7.045275209020937,C=CC(=O)N1CCC(Cn2nc(Br)c3c(N)ncnc32)CC1,365.2350000000002,1.5955999999999997,1.0,5.0
CHEMBL5279689,active,8.142667503568731,C=CC(=O)N1CCC(N2NC(c3cc(C(C)(C)O)n(C)n3)c3c(N)ncnc32)C1,398.4710000000002,0.22060000000000068,3.0,8.0
CHEMBL4557416,active,8.142667503568731,C=CC(=O)N1CCC(n2nc(-c3cc(C(C)(C)O)n(C)n3)c3c(N)ncnc32)C1,396.45500000000015,0.9957999999999996,2.0,7.0
CHEMBL4564903,active,7.343901797987168,C=CC(=O)N1CCC(n2nc(-c3cc(C)n(C)n3)c3c(N)ncnc32)C1,352.40200000000016,1.0768199999999992,1.0,6.0
CHEMBL4436334,active,6.192397330083505,C=CC(=O)N1CCC(n2nc(-c3cc(C)n(C)n3)c3c(N)ncnc32)CC1,366.4290000000002,1.4669199999999991,1.0,6.0
CHEMBL4561431,active,8.013228265733755,C=CC(=O)N1CCC(n2nc(-c3cc(C=O)n(C)n3)c3c(N)ncnc32)C1,366.38500000000016,0.5808999999999994,1.0,7.0
CHEMBL4249310,active,6.30189945437661,C=CC(=O)N1CCC(n2nc(-c3cnn(C)c3)c3c(N)ncnc32)C1,338.3750000000001,0.7683999999999994,1.0,6.0
CHEMBL4245422,active,6.29362364416031,C=CC(=O)N1CCC(n2nc(-c3cnn(CCOC)c3)c3c(N)ncnc32)C1,382.42800000000017,0.8777999999999994,1.0,7.0
CHEMBL4584510,active,7.2076083105017466,C=CC(=O)N1CCC(n2nc(Br)c3c(N)ncnc32)CC1,351.20800000000014,1.5204999999999997,1.0,5.0
CHEMBL4241272,active,6.092427421201449,C=CC(=O)N1CCCC(Cn2nc(-c3cnn(C)c3)c3c(N)ncnc32)C1,366.42900000000014,1.2335999999999996,1.0,6.0
CHEMBL4517080,active,7.140861702705469,C=CC(=O)N1CCCC(Cn2nc(Br)c3c(N)ncnc32)C1,365.2350000000002,1.5956,1.0,5.0
CHEMBL5272587,active,8.187086643357144,C=CC(=O)N1CCCC(N2NC(c3cc(C(C)(C)O)n(C)n3)c3c(N)ncnc32)C1,412.49800000000016,0.6107000000000004,3.0,8.0
CHEMBL4454392,active,8.187086643357144,C=CC(=O)N1CCCC(n2nc(-c3cc(C(C)(C)O)n(C)n3)c3c(N)ncnc32)C1,410.48200000000014,1.3858999999999992,2.0,7.0
CHEMBL4454783,active,7.242603971206976,C=CC(=O)N1CCCC(n2nc(-c3cc(C)n(C)n3)c3c(N)ncnc32)C1,366.42900000000014,1.4669199999999996,1.0,6.0
CHEMBL4442778,active,7.939302159646388,C=CC(=O)N1CCCC(n2nc(-c3cc(C=O)n(C)n3)c3c(N)ncnc32)C1,380.41200000000015,0.9709999999999998,1.0,7.0
CHEMBL4460560,active,7.882728704344236,C=CC(=O)N1CCCC(n2nc(-c3cc(N4CCOCC4)n(C)n3)c3c(N)ncnc32)C1,437.50800000000027,0.9951000000000007,1.0,8.0
CHEMBL4244148,active,6.402085528797472,C=CC(=O)N1CCCC(n2nc(-c3cnn(C)c3)c3c(N)ncnc32)C1,352.40200000000016,1.1584999999999996,1.0,6.0
CHEMBL4249492,active,6.229147988357855,C=CC(=O)N1CCCC(n2nc(-c3cnn(CCOC)c3)c3c(N)ncnc32)C1,396.45500000000015,1.2678999999999996,1.0,7.0
CHEMBL4582632,active,7.0254883072626715,C=CC(=O)N1CCCC(n2nc(Br)c3c(N)ncnc32)C1,351.20800000000014,1.5205,1.0,5.0
CHEMBL4554776,active,7.084072788302884,C=CC(=O)N1CCCC(n2nc(I)c3c(N)ncnc32)C1,398.20800000000014,1.3626,1.0,5.0
CHEMBL4090883,inactive,5.0,C=CC(=O)N1CCC[C@@H](N(C)c2ncnc3[nH]ccc23)C1,285.35100000000006,1.5710999999999997,1.0,4.0
CHEMBL4062946,inactive,5.0,C=CC(=O)N1CCC[C@@H](Nc2ncnc3[nH]ccc23)C1,271.32400000000007,1.5467999999999997,2.0,4.0
CHEMBL5415543,inactive,5.0,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(NC(=O)c4ccc(N(C)C)cc4)c4c3OCO4)c3c(N)ncnc32)C1,554.6110000000002,3.4720000000000013,2.0,9.0
CHEMBL1873475,inactive,5.259637310505756,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,440.5070000000002,4.2173000000000025,1.0,6.0
CHEMBL4280180,inactive,5.0,C=CC(=O)N1CCOc2ccc(-c3ncnc4[nH]cc(CCOC)c34)cc21,364.40500000000026,2.725200000000001,1.0,5.0
CHEMBL4064018,inactive,5.0,C=CC(=O)N1CC[C@H]2CCN(c3ncnc4[nH]ccc34)[C@H]2C1,297.3620000000001,1.5711,1.0,4.0
CHEMBL4085457,inactive,5.0,C=CC(=O)N1C[C@H](Nc2ncnc3[nH]ccc23)CC[C@@H]1C,285.35100000000006,1.9352999999999994,2.0,4.0
CHEMBL5844561,active,6.180456064458132,C=CC(=O)NC1C=C(c2ncnc3[nH]cc(-c4ccccc4)c23)CC1,330.39100000000013,3.472900000000002,2.0,3.0
CHEMBL5916440,active,6.060480747381382,C=CC(=O)NC1C=C(c2ncnc3[nH]cc(-c4ccccc4)c23)CCC1,344.4180000000002,3.863000000000003,2.0,3.0
CHEMBL5743036,active,6.346787486224656,C=CC(=O)NC1C=C(c2ncnc3[nH]cc(-c4ccco4)c23)CCC1,334.3790000000002,3.456000000000002,2.0,4.0
CHEMBL6055610,active,6.309803919971486,C=CC(=O)NC1C=C(c2ncnc3[nH]cc(-c4cccs4)c23)CCC1,350.4470000000002,3.9245000000000028,2.0,4.0
CHEMBL5802188,active,6.0,C=CC(=O)NC1C=C(c2ncnc3[nH]cc(-c4ccoc4)c23)CCC1,334.3790000000002,3.456000000000002,2.0,4.0
CHEMBL5771079,active,6.055517327849832,C=CC(=O)NC1CC=C(c2ncnc3[nH]cc(-c4ccccc4)c23)C1,330.3910000000001,3.472900000000002,2.0,3.0
CHEMBL5852359,active,6.366531544420414,C=CC(=O)NC1CC=C(c2ncnc3[nH]cc(-c4ccco4)c23)C1,320.3520000000001,3.065900000000001,2.0,4.0
CHEMBL5919318,active,6.327902142064283,C=CC(=O)NC1CCC=C(c2ncnc3[nH]cc(-c4ccccc4)c23)C1,344.41800000000006,3.863000000000003,2.0,3.0
CHEMBL5931936,active,6.366531544420414,C=CC(=O)NC1CCC=C(c2ncnc3[nH]cc(-c4ccco4)c23)C1,334.3790000000001,3.456000000000002,2.0,4.0
CHEMBL5779867,active,6.318758762624412,C=CC(=O)NC1CCC=C(c2ncnc3[nH]cc(-c4cccs4)c23)C1,350.44700000000006,3.9245000000000028,2.0,4.0
CHEMBL5829603,active,6.070581074285707,C=CC(=O)NC1CCC=C(c2ncnc3[nH]cc(-c4ccsc4)c23)C1,350.44700000000006,3.9245000000000028,2.0,4.0
CHEMBL5788624,inactive,5.0,C=CC(=O)NC1CCC=C(c2ncnc3[nH]cc(-c4ncccn4)c23)C1,346.39400000000006,2.6530000000000005,2.0,5.0
CHEMBL5432626,active,6.8972233851165585,C=CC(=O)NCc1ccc(Nc2ncc(C)c(-c3cnn(C(C)C)c3)n2)cc1,376.46400000000006,3.7752200000000027,2.0,5.0
CHEMBL6026597,active,6.481486060122113,C=CC(=O)N[C@H]1CCC=C(c2ncnc3[nH]cc(-c4ccco4)c23)C1,334.3790000000001,3.456000000000002,2.0,4.0
CHEMBL5802988,active,6.055517327849832,C=CC(=O)N[C@H]1CCCC(c2ncnc3[nH]cc(-c4ccco4)c23)C1,336.3950000000001,3.5463000000000022,2.0,4.0
CHEMBL5769346,active,6.259637310505756,C=CC(=O)N[C@H]1CC[C@H](Cn2ccc3cnc(Nc4cnn(CC(=O)OCC)c4)nc32)CC1,451.53100000000035,2.7955000000000005,2.0,7.0
CHEMBL5190599,active,6.217527375833714,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(O[C@@H]3CO[C@H]4[C@@H]3OC[C@H]4O)n2)ccc1N1CCC(N(C)C)C1,531.0130000000003,2.0442999999999993,3.0,10.0
CHEMBL5185016,active,6.359518563029578,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(O[C@@H]3CO[C@H]4[C@@H]3OC[C@H]4O)n2)ccc1N1CCC(N(C)C)CC1,545.0400000000002,2.4344,3.0,10.0
CHEMBL5184019,active,6.441291429466834,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(O[C@@H]3CO[C@H]4[C@@H]3OC[C@H]4O)n2)ccc1N1CCN(CC)CC1,531.0130000000003,2.045899999999999,3.0,10.0
CHEMBL5205480,active,6.447331783887806,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(O[C@@H]3CO[C@H]4[C@@H]3OC[C@H]4O)n2)ccc1N1C[C@@H]2C[C@H]1CO2,515.9540000000003,1.8814999999999993,3.0,10.0
CHEMBL5184187,active,6.280668713016273,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(O[C@@H]3CO[C@H]4[C@@H]3OC[C@H]4O)n2)ccc1N1C[C@H]2C[C@@H]1CN2C,528.9970000000003,1.7966999999999993,3.0,10.0
CHEMBL4746272,active,6.0,C=CC(=O)Nc1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,401.4700000000002,3.848300000000002,2.0,6.0
CHEMBL4566849,active,6.03810452633215,C=CC(=O)Nc1ccc(CNc2cc(Nc3ccc(N4CCOCC4)cc3)ncn2)cc1,430.5120000000002,3.7934000000000028,3.0,7.0
CHEMBL4590588,active,6.359419193510347,C=CC(=O)Nc1ccc(Cn2nc(-c3cc(C(C)(C)O)n(C)n3)c3c(N)ncnc32)cc1,432.4880000000001,2.2092,3.0,7.0
CHEMBL4452640,active,6.218460031394058,C=CC(=O)Nc1ccc(Cn2nc(-c3cc(N4CCOCC4)n(C)n3)c3c(N)ncnc32)cc1,459.5140000000002,1.8183999999999991,2.0,8.0
CHEMBL6013673,active,6.0,C=CC(=O)Nc1ccc(Nc2ncnc(-c3ccc(OC4CCOCC4)c(C#N)c3)n2)cc1,442.47900000000027,3.8361800000000024,2.0,8.0
CHEMBL4209458,active,7.3979400086720375,C=CC(=O)Nc1ccc2ncn(-c3cncc(NC(C)(C)C)n3)c2c1,336.3990000000001,3.150400000000001,2.0,5.0
CHEMBL1947204,inactive,5.0,C=CC(=O)Nc1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1,448.88500000000016,5.869400000000002,2.0,5.0
CHEMBL3920230,inactive,4.0,C=CC(=O)Nc1cccc(-c2cnc3[nH]cc(-c4cc(C)c(F)cc4OC)c3c2)c1,401.44100000000014,5.477520000000003,2.0,3.0
CHEMBL3919033,inactive,4.0,C=CC(=O)Nc1cccc(-c2cnc3[nH]cc(-c4cccc(C)c4F)c3c2)c1,371.4150000000001,5.4689200000000024,2.0,2.0
CHEMBL3934456,inactive,4.0,C=CC(=O)Nc1cccc(-c2cnc3c(c2)CC(=O)N3)c1,279.2989999999999,2.3676999999999992,2.0,3.0
CHEMBL3639444,inactive,5.0,C=CC(=O)Nc1cccc(-c2cnc3ccccc3n2)c1,275.311,3.4213000000000013,1.0,3.0
CHEMBL3651050,active,6.0,C=CC(=O)Nc1cccc(-c2ncnc3[nH]cc(-c4ccccc4)c23)c1,340.386,4.416400000000002,2.0,3.0
CHEMBL3650988,active,6.102372908709558,C=CC(=O)Nc1cccc(-c2ncnc3[nH]cc(C(=O)OCC)c23)c1,336.3510000000001,2.926100000000001,2.0,5.0
CHEMBL4288086,inactive,5.0,C=CC(=O)Nc1cccc(-c2ncnc3[nH]cc(CCOC)c23)c1,322.3680000000001,2.938300000000001,2.0,4.0
CHEMBL4085582,inactive,5.0,C=CC(=O)Nc1cccc(-c2ncnc3[nH]ccc23)c1,264.288,2.7494000000000005,2.0,3.0
CHEMBL3601722,active,6.024568191490737,C=CC(=O)Nc1cccc(CNc2cc(Nc3ccc(N4CCN(C)CC4)cc3)ncn2)c1,443.55500000000023,3.7086000000000023,3.0,7.0
